Timestamp,I_1,I_2,I_3,V_1,V_2,V_3,E_Active,E_Reactive
2018-11-12 02:11:15,2.575,0.0,0.0,236.077,237.878,235.131,13410,5122
2018-11-12 02:31:15,2.578,0.0,0.0,236.17,237.838,235.211,13410,5122
2018-11-12 02:51:15,2.6,0.0,0.0,237.337,239.129,236.49,13410,5123
2018-11-12 03:11:15,2.61,0.0,0.0,238.078,239.798,237.063,13410,5123
2018-11-12 03:31:15,2.6,0.0,0.0,237.783,239.453,236.721,13410,5123
2018-11-12 03:51:15,2.6,0.0,0.0,237.788,239.65,236.883,13410,5123
2018-11-12 04:11:15,2.622,0.0,0.0,238.846,240.611,237.989,13411,5123
2018-11-12 04:31:15,2.59,0.0,0.0,236.612,238.209,235.563,13411,5123
2018-11-12 04:51:15,2.571,0.0,0.0,236.36,238.109,235.456,13411,5123
2018-11-12 05:11:15,2.555,0.0,0.0,235.928,237.485,234.838,13411,5124
2018-11-12 05:31:15,2.5,0.0,0.0,234.5,236.45,233.985,13411,5124
2018-11-12 05:51:15,2.5,0.0,0.0,233.718,236.156,232.784,13411,5124
2018-11-12 06:11:15,2.5,0.0,0.0,234.288,236.51,233.45,13411,5124
2018-11-12 06:31:15,2.509,0.0,0.0,233.713,236.074,232.715,13412,5124
2018-11-12 06:51:15,2.538,0.0,0.0,234.669,236.891,233.395,13412,5124
2018-11-12 07:11:15,2.508,0.0,0.0,232.788,234.842,231.512,13412,5125
2018-11-12 07:31:15,2.486,0.0,0.0,231.359,233.384,229.877,13412,5125
2018-11-12 07:51:15,2.382,0.0,0.0,226.208,228.216,225.689,13412,5125
2018-11-12 08:11:15,2.288,0.0,0.0,221.606,222.894,221.313,13412,5125
2018-11-12 08:31:15,2.283,0.0,0.0,221.948,227.703,225.163,13412,5125
2018-11-12 08:51:15,7.767,8.456,21.522,222.25,227.718,224.12,13413,5125
2018-11-12 09:11:15,17.983,39.9,3.933,218.558,222.185,222.057,13416,5126
2018-11-12 09:31:15,17.55,32.375,3.975,217.458,220.213,220.982,13421,5127
2018-11-12 09:51:15,31.175,37.675,18.7,213.79,218.792,219.89,13424,5128
2018-11-12 10:11:15,21.1,41.786,6.629,215.27,218.464,217.743,13428,5129
2018-11-12 10:31:15,19.71,32.16,5.59,212.795,218.007,214.878,13431,5129
2018-11-12 10:51:15,29.3,29.7,14.883,210.898,217.163,213.693,13436,5131
2018-11-12 11:11:15,24.767,26.567,9.2,208.883,215.033,212.5,13440,5133
2018-11-12 11:31:15,24.85,34.6,9.633,209.227,214.843,213.22,13444,5135
2018-11-12 11:51:15,15.975,19.438,11.313,216.369,220.652,217.514,13449,5137
2018-11-12 12:11:15,10.171,10.414,8.029,224.173,228.619,226.669,13451,5138
2018-11-12 12:31:15,10.2,9.989,8.011,225.842,229.979,227.931,13452,5139
2018-11-12 12:51:15,10.24,9.9,7.98,224.306,226.124,224.26,13455,5141
2018-11-12 13:11:15,30.587,26.344,12.806,216.319,217.739,218.956,13457,5142
2018-11-12 13:31:15,33.0,40.12,15.3,211.088,212.196,213.838,13461,5144
2018-11-12 13:51:15,29.613,32.767,10.747,212.465,213.09,213.902,13467,5146
2018-11-12 14:11:15,31.48,38.45,13.98,218.096,218.356,220.202,13472,5148
2018-11-12 14:31:15,27.844,39.178,9.944,221.441,221.15,224.027,13479,5151
2018-11-12 14:51:15,27.307,45.257,9.143,221.124,220.474,224.033,13485,5153
2018-11-12 15:11:15,30.508,47.542,13.333,219.717,221.626,222.847,13490,5155
2018-11-12 15:31:15,28.3,37.375,10.617,220.81,222.747,223.831,13496,5158
2018-11-12 15:51:15,27.275,23.25,10.1,219.815,223.062,223.062,13501,5159
2018-11-12 16:11:15,27.133,20.817,24.683,226.233,229.85,228.545,13506,5161
2018-11-12 16:31:15,27.114,29.386,9.129,226.15,229.231,228.473,13511,5163
2018-11-12 16:51:15,27.1,40.7,9.15,227.465,229.045,229.47,13516,5165
2018-11-12 17:11:15,24.06,17.34,35.84,231.788,233.812,230.99,13523,5167
2018-11-12 17:31:15,10.442,8.392,7.875,227.724,230.495,228.533,13525,5169
2018-11-12 17:51:15,10.31,8.08,7.86,227.788,227.377,228.069,13527,5170
2018-11-12 18:11:15,10.462,8.085,7.869,231.592,227.093,229.258,13528,5171
2018-11-12 18:31:15,10.5,8.075,7.85,233.758,229.915,231.75,13530,5173
2018-11-12 18:51:15,10.489,8.044,7.856,234.157,229.486,231.36,13532,5173
2018-11-12 19:11:15,10.48,8.07,7.9,234.131,230.132,231.831,13533,5175
2018-11-12 19:31:15,10.4,8.05,7.9,233.312,229.684,231.219,13535,5176
2018-11-12 19:51:15,10.478,8.067,7.933,234.458,230.824,232.249,13537,5177
2018-11-12 20:11:15,10.456,8.078,7.933,233.826,232.272,233.488,13538,5178
2018-11-12 20:31:15,10.4,8.06,7.94,233.348,232.39,233.416,13540,5180
2018-11-12 20:51:15,10.45,8.1,7.9,235.05,233.56,233.73,13541,5181
2018-11-12 21:11:15,10.429,8.086,7.9,233.984,231.664,232.357,13544,5182
2018-11-12 21:31:15,3.833,1.767,1.333,234.608,232.838,234.848,13545,5183
2018-11-12 21:51:15,2.5,0.5,0.0,234.688,233.415,235.037,13546,5184
2018-11-12 22:11:15,2.5,0.5,0.0,234.95,233.54,236.205,13546,5184
2018-11-12 22:31:15,2.511,0.5,0.0,235.208,234.161,236.374,13546,5184
2018-11-12 22:51:15,2.522,0.5,0.0,235.644,234.431,236.839,13546,5184
2018-11-12 23:11:15,2.6,0.5,0.0,236.952,235.768,238.002,13546,5184
2018-11-12 23:31:15,2.6,0.5,0.0,237.113,236.25,238.733,13546,5185
2018-11-12 23:51:15,2.6,0.5,0.0,237.018,235.898,238.344,13546,5185
2018-11-13 00:11:15,2.62,0.5,0.0,238.83,237.818,239.978,13546,5185
2018-11-13 00:31:15,2.625,0.5,0.0,238.716,237.429,239.977,13547,5185
2018-11-13 00:51:15,2.625,0.5,0.0,239.56,238.13,240.685,13547,5185
2018-11-13 01:11:15,2.683,0.5,0.0,241.152,239.953,242.235,13547,5186
2018-11-13 01:31:15,2.6,0.5,0.0,239.176,238.052,240.322,13547,5186
2018-11-13 01:51:15,2.6,0.5,0.0,239.182,237.752,240.318,13547,5186
2018-11-13 02:11:15,2.664,0.5,0.0,240.042,238.7,241.462,13547,5186
2018-11-13 02:31:15,2.7,0.5,0.0,240.994,239.93,242.441,13547,5186
2018-11-13 02:51:15,2.691,0.5,0.0,240.89,239.288,242.113,13547,5187
2018-11-13 03:11:15,2.733,0.5,0.0,244.003,242.74,245.093,13548,5187
2018-11-13 03:31:15,2.74,0.5,0.0,243.704,242.408,245.076,13548,5187
2018-11-13 03:51:15,2.7,0.5,0.0,243.652,241.983,244.84,13548,5187
2018-11-13 04:11:15,2.7,0.5,0.0,242.127,240.553,243.417,13548,5188
2018-11-13 04:31:15,2.7,0.5,0.0,242.327,241.097,243.545,13548,5188
2018-11-13 04:51:15,2.7,0.5,0.0,242.74,241.293,244.092,13548,5188
2018-11-13 05:11:15,2.7,0.5,0.0,241.752,240.129,242.954,13548,5188
2018-11-13 05:31:15,2.6,0.5,0.0,238.166,236.96,239.359,13548,5188
2018-11-13 05:51:15,2.54,0.5,0.0,236.035,235.154,237.033,13549,5188
2018-11-13 06:11:15,2.5,0.5,0.0,234.764,233.963,235.691,13549,5189
2018-11-13 06:31:15,2.655,0.5,0.0,239.972,239.02,240.775,13549,5189
2018-11-13 06:51:15,2.69,0.5,0.0,240.418,239.006,241.19,13549,5189
2018-11-13 07:11:15,2.613,0.5,0.0,238.487,237.625,239.089,13549,5189
2018-11-13 07:31:15,2.6,0.5,0.0,236.451,236.997,238.088,13549,5189
2018-11-13 07:51:15,2.529,0.5,0.0,233.416,234.093,235.484,13549,5190
2018-11-13 08:11:15,2.473,0.5,0.0,229.325,230.575,231.595,13549,5190
2018-11-13 08:31:15,2.267,0.5,0.0,221.013,227.753,227.518,13550,5190
2018-11-13 08:51:15,6.65,15.74,1.54,219.179,224.08,221.854,13550,5190
2018-11-13 09:11:15,23.49,46.68,6.79,218.202,219.408,220.288,13554,5191
2018-11-13 09:31:15,26.145,41.609,9.564,215.659,216.844,216.0,13558,5192
2018-11-13 09:51:15,25.557,32.486,10.629,216.419,219.591,217.739,13562,5193
2018-11-13 10:11:15,25.608,39.417,8.933,219.1,222.028,220.683,13567,5193
2018-11-13 10:31:15,23.75,34.675,7.013,218.088,222.326,220.829,13570,5194
2018-11-13 10:51:15,21.771,38.286,5.471,220.151,224.506,222.793,13576,5196
2018-11-13 11:11:15,26.778,40.633,11.267,219.847,223.887,222.177,13580,5197
2018-11-13 11:31:15,24.38,23.66,7.7,218.466,225.344,222.168,13585,5198
2018-11-13 11:51:15,5.8,9.14,0.0,227.398,233.188,228.69,13588,5198
2018-11-13 12:11:15,2.592,6.283,0.0,232.789,239.041,236.061,13589,5198
2018-11-13 12:31:15,2.45,6.21,0.0,230.64,237.28,234.967,13589,5199
2018-11-13 12:51:15,2.425,6.25,0.0,231.045,238.285,233.61,13590,5199
2018-11-13 13:11:15,4.688,10.837,0.2,227.575,232.34,228.672,13590,5199
2018-11-13 13:31:15,28.894,35.006,13.862,223.857,226.782,226.699,54877,47983
2018-11-13 13:51:15,22.29,37.92,4.61,223.503,223.488,226.616,13597,5200
2018-11-13 14:11:15,24.062,32.213,7.375,223.682,225.766,226.433,13601,5200
2018-11-13 14:31:15,23.173,29.467,5.78,222.333,226.694,226.257,13606,5201
2018-11-13 14:51:15,20.0,26.95,1.488,223.728,226.562,226.735,13610,5202
2018-11-13 15:11:15,29.45,35.1,14.467,222.315,226.462,226.438,13613,5202
2018-11-13 15:31:15,22.222,26.6,4.489,222.241,226.031,225.61,13617,5202
2018-11-13 15:51:15,26.767,34.278,10.333,222.528,225.168,225.181,13621,5203
2018-11-13 16:11:15,25.157,19.057,7.314,225.516,229.303,228.027,13625,5203
2018-11-13 16:31:15,27.2,18.8,9.4,228.38,234.32,233.19,13632,5206
2018-11-13 16:51:15,32.411,26.722,16.0,229.458,234.371,232.7,13635,5207
2018-11-13 17:11:15,34.2,26.162,18.562,227.344,232.839,230.167,13639,5210
2018-11-13 17:31:15,10.244,13.933,8.044,227.886,233.112,231.548,13642,5211
2018-11-13 17:51:15,10.22,13.85,8.04,226.97,228.901,231.361,13644,5213
2018-11-13 18:11:15,10.29,13.91,8.02,229.616,230.897,233.124,13647,5214
2018-11-13 18:31:15,10.26,19.6,8.02,229.12,230.77,233.022,13649,5215
2018-11-13 18:51:15,31.183,45.867,12.55,226.887,229.662,233.292,13651,5216
2018-11-13 19:11:15,27.1,46.9,9.34,229.41,230.5,235.12,13660,5220
2018-11-13 19:31:15,27.067,40.333,9.383,229.498,231.608,235.272,13665,5222
2018-11-13 19:51:15,27.0,33.663,9.338,229.648,232.865,235.669,13671,5224
2018-11-13 20:11:15,27.025,36.325,9.4,229.475,231.26,235.708,13676,5226
2018-11-13 20:31:15,30.92,45.0,15.4,233.464,230.664,235.34,13682,5229
2018-11-13 20:51:15,30.06,31.89,13.66,231.571,230.585,234.419,13688,5231
2018-11-13 21:11:15,17.87,16.43,8.75,232.974,233.059,234.762,13692,5233
2018-11-13 21:31:15,7.457,16.129,4.586,233.624,234.586,236.18,13694,5234
2018-11-13 21:51:15,2.5,12.014,0.0,234.267,236.17,237.046,13696,5235
2018-11-13 22:11:15,2.56,12.12,0.0,235.428,237.48,238.186,13697,5235
2018-11-13 22:31:15,2.514,12.114,0.0,234.204,236.486,237.296,13698,5235
2018-11-13 22:51:15,2.518,12.1,0.0,234.499,236.732,237.518,13699,5235
2018-11-13 23:11:15,2.588,12.112,0.0,235.856,237.651,238.854,13700,5235
2018-11-13 23:31:15,2.544,12.078,0.0,234.77,237.038,237.817,13701,5235
2018-11-13 23:51:15,2.536,12.127,0.0,235.636,237.492,238.563,13702,5235
2018-11-14 00:11:15,2.6,12.0,0.0,236.43,237.94,239.33,13703,5235
2018-11-14 00:31:15,2.575,12.125,0.0,236.097,237.915,239.055,13704,5235
2018-11-14 00:51:15,2.55,12.133,0.0,235.565,237.523,238.562,13705,5235
2018-11-14 01:11:15,2.522,12.011,0.0,234.289,236.082,237.161,13706,5235
2018-11-14 01:31:15,2.5,12.08,0.0,234.042,236.138,237.144,13708,5235
2018-11-14 01:51:15,2.5,12.017,0.0,233.622,235.935,236.475,13709,5236
2018-11-14 02:11:15,2.587,12.075,0.0,236.474,238.695,239.243,13710,5236
2018-11-14 02:31:15,2.575,12.062,0.0,236.224,238.052,238.961,13711,5236
2018-11-14 02:51:15,2.6,12.029,0.0,236.803,238.983,239.753,13712,5236
2018-11-14 03:11:15,2.6,12.022,0.0,236.386,238.204,239.196,13713,5236
2018-11-14 03:31:15,2.6,12.033,0.0,236.897,238.793,239.502,13714,5236
2018-11-14 03:51:15,2.6,12.037,0.0,237.009,238.994,240.074,13715,5236
2018-11-14 04:11:15,2.6,12.022,0.0,236.654,238.717,239.456,13716,5236
2018-11-14 04:31:15,2.567,12.033,0.0,235.737,237.462,238.317,13717,5236
2018-11-14 04:51:15,2.55,12.05,0.0,234.961,237.19,237.849,13718,5236
2018-11-14 05:11:15,2.514,12.086,0.0,234.847,236.903,237.584,13719,5236
2018-11-14 05:31:15,2.5,12.0,0.0,233.136,235.709,235.874,13720,5236
2018-11-14 05:51:15,2.611,12.1,0.0,237.654,240.322,240.117,13721,5236
2018-11-14 06:11:15,2.627,12.027,0.0,238.737,241.398,241.078,13723,5236
2018-11-14 06:31:15,2.5,12.033,0.0,234.64,236.958,237.065,13724,5236
2018-11-14 06:51:15,2.517,12.058,0.0,234.783,236.813,237.081,13725,5236
2018-11-14 07:11:15,2.5,11.967,0.0,233.813,235.453,235.873,13726,5236
2018-11-14 07:31:15,2.45,12.0,0.0,231.33,233.676,233.986,13727,5236
2018-11-14 07:51:15,2.4,6.225,0.0,229.06,231.638,232.032,13728,5237
2018-11-14 08:11:15,2.28,0.5,0.0,224.239,228.837,228.474,13729,5237
2018-11-14 08:31:15,2.288,0.5,0.0,222.964,226.831,226.398,13729,5237
2018-11-14 08:51:15,2.85,4.55,0.7,223.65,225.11,222.225,13729,5237
2018-11-14 09:11:15,18.417,36.433,4.083,220.507,223.565,222.585,13733,5237
2018-11-14 09:31:15,24.24,33.12,10.49,219.341,223.028,221.367,13735,5238
2018-11-14 09:51:15,16.733,26.483,1.383,218.09,221.36,219.368,13741,5239
2018-11-14 10:11:15,26.467,55.733,12.7,219.12,221.29,222.15,13744,5240
2018-11-14 10:31:15,20.1,29.571,5.957,219.244,226.396,224.07,13748,5241
2018-11-14 10:51:15,29.633,42.2,18.067,218.573,225.627,222.27,13753,5242
2018-11-14 11:11:15,17.983,18.783,3.533,219.599,228.125,224.478,13756,5242
2018-11-14 11:31:15,27.2,28.2,16.029,222.593,230.381,224.826,13759,5243
2018-11-14 11:51:15,9.2,8.7,0.375,224.738,233.315,227.947,13761,5243
2018-11-14 12:11:15,2.5,6.217,0.0,230.424,238.296,235.007,13762,5243
2018-11-14 12:31:15,2.5,6.217,0.0,229.015,238.985,234.615,13763,5244
2018-11-14 12:51:15,2.454,6.208,0.0,229.201,238.095,233.535,13763,5244
2018-11-14 13:11:15,18.983,19.975,7.108,225.393,230.925,228.117,13764,5244
2018-11-14 13:31:15,19.008,21.308,4.792,219.504,225.239,223.323,13767,5244
2018-11-14 13:51:15,16.44,20.04,1.5,219.292,225.46,222.458,13770,5244
2018-11-14 14:11:15,16.4,15.6,1.46,218.562,225.408,221.678,13774,5245
2018-11-14 14:31:15,20.125,20.267,6.525,219.353,225.799,221.867,13776,5245
2018-11-14 14:51:15,24.133,33.0,11.133,221.283,226.277,222.963,13778,5246
2018-11-14 15:11:15,20.217,27.583,3.117,220.122,226.828,222.917,13784,5247
2018-11-14 15:31:15,23.878,27.244,7.467,220.088,228.15,222.709,13787,5247
2018-11-14 15:51:15,19.65,23.8,1.5,222.445,230.06,224.05,13791,5248
2018-11-14 16:11:15,19.675,15.588,1.525,223.369,233.71,228.8,13794,5248
2018-11-14 16:31:15,28.629,20.043,11.214,227.241,233.541,229.963,13797,5249
2018-11-14 16:51:15,29.05,34.0,20.55,230.363,233.683,231.09,13802,5251
2018-11-14 17:11:15,21.367,10.667,8.7,223.59,230.367,227.13,13807,5254
2018-11-14 17:31:15,10.222,8.1,8.033,225.74,232.372,228.981,13809,5255
2018-11-14 17:51:15,10.26,8.1,7.96,227.696,231.908,232.286,13811,5256
2018-11-14 18:11:15,10.35,8.15,7.95,230.539,233.254,233.057,13813,5257
2018-11-14 18:31:15,10.357,8.086,8.0,229.521,230.009,232.694,13814,5258
2018-11-14 18:51:15,10.4,8.029,7.943,230.977,228.809,232.174,13816,5259
2018-11-14 19:11:15,10.486,8.071,7.9,233.924,229.791,232.429,13818,5261
2018-11-14 19:31:15,10.486,8.071,7.886,234.161,229.6,232.189,13819,5262
2018-11-14 19:51:15,10.48,8.08,7.88,234.602,230.538,232.31,13821,5263
2018-11-14 20:11:15,10.5,8.025,7.937,235.106,229.73,232.762,13822,5264
2018-11-14 20:31:15,10.422,8.078,7.922,231.368,226.964,229.001,13824,5265
2018-11-14 20:51:15,10.412,8.113,7.9,229.912,224.478,227.333,13826,5267
2018-11-14 21:11:15,10.3,8.056,7.878,225.929,221.53,224.714,13827,5268
2018-11-14 21:51:15,2.333,0.5,0.0,224.56,225.057,223.737,13830,5270
2018-11-14 22:11:15,2.429,0.5,0.0,229.31,230.001,228.713,13830,5270
2018-11-14 22:31:15,2.4,0.5,0.0,228.607,228.932,227.891,13830,5270
2018-11-14 22:51:15,2.4,0.5,0.0,229.065,229.7,228.815,13830,5270
2018-11-14 23:11:15,2.4,0.5,0.0,228.83,229.402,228.456,13830,5270
2018-11-14 23:31:15,2.4,0.5,0.0,229.151,229.465,228.798,13830,5270
2018-11-14 23:51:15,2.4,0.5,0.0,228.968,230.048,228.955,13830,5271
2018-11-15 00:11:15,2.467,0.5,0.0,230.838,231.393,230.63,13830,5271
2018-11-15 00:31:15,2.5,0.5,0.0,231.49,231.8,231.197,13830,5271
2018-11-15 00:51:15,2.489,0.5,0.0,232.264,232.688,231.824,13831,5271
2018-11-15 01:11:15,2.467,0.5,0.0,231.16,232.127,230.89,13831,5271
2018-11-15 01:31:15,2.471,0.5,0.0,231.19,231.77,230.679,13831,5271
2018-11-15 01:51:15,2.45,0.5,0.0,231.345,231.825,230.795,13831,5272
2018-11-15 02:11:15,2.5,0.5,0.0,232.598,233.14,232.147,13831,5272
2018-11-15 02:31:15,2.475,0.5,0.0,232.725,233.442,232.51,13831,5272
2018-11-15 02:51:15,2.5,0.5,0.0,233.493,234.006,233.259,13831,5272
2018-11-15 03:11:15,2.5,0.5,0.0,233.997,234.527,233.547,13831,5272
2018-11-15 03:31:15,2.5,0.5,0.0,234.572,235.235,234.387,13831,5273
2018-11-15 03:51:15,2.5,0.5,0.0,234.406,234.958,234.046,13832,5273
2018-11-15 04:11:15,2.5,0.5,0.0,234.607,234.93,234.125,13832,5273
2018-11-15 04:31:15,2.5,0.5,0.0,233.953,233.84,233.513,13832,5273
2018-11-15 04:51:15,2.489,0.5,0.0,232.371,232.623,231.968,13832,5273
2018-11-15 05:11:15,2.44,0.5,0.0,231.802,232.504,231.414,13832,5273
2018-11-15 05:31:15,2.4,0.5,0.0,229.635,230.765,229.47,13832,5274
2018-11-15 05:51:15,2.5,0.5,0.0,231.855,233.05,230.88,13832,5274
2018-11-15 06:11:15,2.514,0.5,0.0,232.843,234.257,232.29,13832,5274
2018-11-15 06:31:15,2.6,0.5,0.0,235.722,237.076,235.08,13833,5274
2018-11-15 06:51:15,2.583,0.5,0.0,234.645,235.943,233.978,13833,5274
2018-11-15 07:11:15,2.42,0.5,0.0,229.384,230.4,228.682,13833,5275
2018-11-15 07:31:15,2.414,0.5,0.0,227.756,228.917,227.399,13833,5275
2018-11-15 07:51:15,2.389,0.5,0.0,226.522,227.457,226.431,13833,5275
2018-11-15 08:11:15,2.35,0.483,0.0,224.975,226.057,224.738,13833,5275
2018-11-15 08:31:15,2.267,0.467,0.0,219.027,225.91,223.13,13833,5275
2018-11-15 08:51:15,2.3,0.5,0.0,220.38,229.75,225.46,13833,5275
2018-11-15 09:11:15,16.675,27.625,1.45,220.532,227.502,223.668,13838,5276
2018-11-15 09:51:15,24.857,36.614,9.329,218.58,226.701,222.953,13846,5278
2018-11-15 10:11:15,24.667,42.083,9.2,216.193,225.048,221.483,13851,5281
2018-11-15 10:31:15,29.163,42.062,15.475,215.818,224.908,220.129,13855,5283
2018-11-15 10:51:15,24.22,29.86,9.08,217.532,227.29,223.88,13860,5285
2018-11-15 11:11:15,24.1,35.3,9.1,222.07,231.7,227.82,13867,5288
2018-11-15 11:31:15,25.633,34.5,11.767,221.717,231.317,226.953,13870,5289
2018-11-15 11:51:15,24.4,27.55,10.5,225.215,235.87,231.15,13874,5291
2018-11-15 12:11:15,10.557,8.0,7.914,239.574,247.841,242.326,13878,5293
2018-11-15 12:31:15,10.5,7.98,7.92,238.524,246.303,241.563,13879,5294
2018-11-15 12:51:15,10.429,8.0,7.943,235.839,244.611,239.807,13881,5296
2018-11-15 13:11:15,29.42,30.98,15.8,223.234,230.674,226.096,13885,5298
2018-11-15 13:31:15,24.2,51.7,9.0,224.3,228.89,227.75,13887,5299
2018-11-15 14:11:15,24.0,57.95,9.1,220.705,225.605,225.61,13901,5305
2018-11-15 14:51:15,26.833,33.617,12.833,222.305,230.103,226.245,13912,5310
2018-11-15 15:11:15,36.357,48.629,24.114,221.061,229.039,226.699,13918,5312
2018-11-15 15:31:15,29.083,39.017,12.5,221.78,230.718,227.058,13925,5315
2018-11-15 15:51:15,26.975,37.163,17.325,221.388,229.735,226.05,13929,5316
2018-11-15 16:31:15,26.9,21.0,40.75,225.83,235.87,228.885,13937,5320
2018-11-15 16:51:15,30.325,27.7,14.125,221.57,234.017,228.238,13944,5322
2018-11-15 17:11:15,24.0,15.933,8.383,225.258,237.21,233.283,13949,5324
2018-11-15 17:31:15,8.2,7.64,4.8,229.148,239.298,237.122,13951,5325
2018-11-15 17:51:15,2.35,2.425,0.0,225.33,234.045,234.61,13952,5326
2018-11-15 18:11:15,2.3,2.412,0.0,224.82,233.115,233.773,13952,5326
2018-11-15 18:31:15,2.375,2.4,0.0,228.665,233.317,234.695,13952,5326
2018-11-15 18:51:15,2.5,2.42,0.0,233.232,231.474,235.73,13953,5326
2018-11-15 19:11:15,2.5,2.4,0.0,233.482,231.87,235.632,13953,5326
2018-11-15 19:31:15,2.475,2.425,0.0,232.195,230.405,234.205,13953,5326
2018-11-15 19:51:15,2.3,2.5,0.0,226.07,223.637,227.498,13953,5326
2018-11-15 20:11:15,2.318,2.464,0.0,226.65,224.562,227.945,13954,5326
2018-11-15 20:31:15,2.35,2.425,0.0,226.66,224.123,227.658,13954,5326
2018-11-15 20:51:15,2.337,2.4,0.0,227.345,224.925,228.169,13954,5326
2018-11-15 21:11:15,2.3,2.433,0.0,225.435,223.235,226.953,13954,5326
2018-11-15 21:31:15,2.314,2.4,0.0,224.726,224.461,225.927,13955,5326
2018-11-15 21:51:15,2.3,2.4,0.0,223.358,224.435,223.997,13955,5326
2018-11-15 22:11:15,2.3,2.45,0.0,223.485,224.843,224.51,13955,5326
2018-11-15 22:31:15,2.4,2.4,0.0,226.998,228.824,228.106,13955,5326
2018-11-15 22:51:15,2.387,2.388,0.0,227.886,229.246,228.762,13956,5326
2018-11-15 23:11:15,2.4,2.4,0.0,229.555,230.7,230.285,13956,5326
2018-11-15 23:31:15,2.4,2.4,0.0,228.064,229.232,229.044,13956,5326
2018-11-15 23:51:15,2.4,2.35,0.0,229.955,231.735,231.07,13957,5326
2018-11-16 00:11:15,2.422,2.311,0.0,230.693,231.877,231.488,13957,5326
2018-11-16 00:31:15,2.45,2.317,0.0,230.43,231.665,231.173,13957,5326
2018-11-16 00:51:15,2.4,2.35,0.0,229.893,231.46,230.77,13957,5326
2018-11-16 01:11:15,2.4,2.314,0.0,230.22,231.661,230.99,13957,5326
2018-11-16 01:31:15,2.4,2.3,0.0,230.404,231.643,231.171,13958,5326
2018-11-16 01:51:15,2.4,2.3,0.0,230.29,231.877,231.223,13958,5326
2018-11-16 02:11:15,2.429,2.3,0.0,230.719,232.374,231.679,13958,5326
2018-11-16 02:31:15,2.46,2.32,0.0,230.84,232.214,231.656,13959,5326
2018-11-16 02:51:15,2.438,2.3,0.0,231.31,232.595,232.069,13959,5326
2018-11-16 03:11:15,2.5,2.3,0.0,233.312,234.558,234.067,13959,5326
2018-11-16 03:31:15,2.5,2.3,0.0,232.415,233.903,233.387,13959,5326
2018-11-16 03:51:15,2.5,2.3,0.0,232.57,233.661,233.263,13960,5326
2018-11-16 04:11:15,2.471,2.543,0.0,232.001,233.504,232.851,13960,5326
2018-11-16 04:31:15,2.457,2.314,0.0,232.589,233.73,233.361,13960,5326
2018-11-16 04:51:15,2.417,2.3,0.0,231.503,232.813,232.18,13960,5326
2018-11-16 05:11:15,2.436,2.307,0.0,231.436,232.489,232.17,13961,5326
2018-11-16 05:31:15,2.4,2.3,0.0,230.22,232.144,230.9,13961,5326
2018-11-16 05:51:15,2.4,2.3,0.0,230.393,232.436,230.961,13961,5326
2018-11-16 06:11:15,2.525,2.325,0.0,235.685,237.39,235.965,13961,5326
2018-11-16 06:31:15,2.573,2.3,0.0,235.915,237.814,236.218,13962,5326
2018-11-16 06:51:15,2.6,2.3,0.0,237.322,239.057,237.58,13962,5327
2018-11-16 07:11:15,2.6,2.3,0.0,235.512,237.21,235.77,13962,5327
2018-11-16 07:31:15,2.533,2.3,0.0,232.81,235.017,233.977,13963,5327
2018-11-16 07:51:15,2.5,2.3,0.0,231.207,233.25,232.8,13963,5327
2018-11-16 08:11:15,2.425,2.5,0.0,228.562,229.948,230.127,13963,5327
2018-11-16 08:31:15,2.612,18.113,0.188,229.131,239.554,238.794,13963,5327
2018-11-16 08:51:15,9.943,40.114,8.929,223.536,235.436,233.246,13966,5327
2018-11-16 09:11:15,31.283,53.867,18.65,222.565,232.768,231.49,13970,5329
2018-11-16 09:31:15,24.3,52.129,9.343,220.826,229.269,228.467,13976,5331
2018-11-16 09:51:15,24.16,45.42,9.22,220.45,229.928,227.448,13982,5333
2018-11-16 10:11:15,24.31,37.49,9.2,218.987,229.547,226.594,13987,5335
