Timestamp,V_1,V_2,V_3,V_12,V_23,V_31,I_1,I_2,I_3,P_Total,Q_Total,S_Total,E_Active,E_Reactive,PF_avg,Freq,VTHD1,VTHD2,VTHD3,ITHD1,ITHD2,ITHD3
2018-11-25 00:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.076,0.789,15099,5764,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-25 00:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.79,15099,5764,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-25 07:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.613,0.72,15099,5764,0.525,"[None, None, None, None, None]","[None, None]"
2018-11-25 07:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.604,0.714,15099,5764,0.525,"[None, None, None, None, None]","[None, None]"
2018-11-25 07:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.593,0.703,15099,5764,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 08:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15099,5764,0.538,"[None, None, None, None, None]","[None, None]"
2018-11-25 08:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15099,5764,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-25 08:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.687,15099,5765,0.536,"[None, None, None, None, None]","[None, None]"
2018-11-25 09:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.682,15099,5765,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 09:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.576,0.681,15099,5765,0.534,"[None, None, None, None, None]","[None, None]"
2018-11-25 09:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.574,0.674,15100,5765,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 10:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.577,0.678,15100,5765,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 10:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.565,0.668,15100,5766,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-25 10:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.55,0.658,15100,5766,0.546,"[None, None, None, None, None]","[None, None]"
2018-11-25 11:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.55,0.66,15100,5766,0.545,"[None, None, None, None, None]","[None, None]"
2018-11-25 11:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.555,0.663,15100,5766,0.547,"[None, None, None, None, None]","[None, None]"
2018-11-25 11:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.577,0.679,15100,5766,0.534,"[None, None, None, None, None]","[None, None]"
2018-11-25 12:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.556,0.665,15100,5766,0.547,"[None, None, None, None, None]","[None, None]"
2018-11-25 12:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.685,15100,5767,0.531,"[None, None, None, None, None]","[None, None]"
2018-11-25 12:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.68,15101,5767,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 13:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.574,0.676,15101,5767,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-25 13:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.579,0.68,15101,5767,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 13:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.68,15101,5767,0.531,"[None, None, None, None, None]","[None, None]"
2018-11-25 14:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.68,15101,5768,0.531,"[None, None, None, None, None]","[None, None]"
2018-11-25 14:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.68,15101,5768,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 14:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.68,15101,5768,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 15:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.68,15101,5768,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-25 15:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.584,0.684,15102,5768,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 15:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.688,15102,5769,0.536,"[None, None, None, None, None]","[None, None]"
2018-11-25 16:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.585,0.693,15102,5769,0.534,"[None, None, None, None, None]","[None, None]"
2018-11-25 16:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.687,15102,5769,0.536,"[None, None, None, None, None]","[None, None]"
2018-11-25 16:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15102,5769,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-25 17:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15102,5769,0.534,"[None, None, None, None, None]","[None, None]"
2018-11-25 17:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15102,5770,0.538,"[None, None, None, None, None]","[None, None]"
2018-11-25 17:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15102,5770,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-25 18:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.567,0.673,15103,5770,0.539,"[None, None, None, None, None]","[None, None]"
2018-11-25 18:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.686,15103,5770,0.531,"[None, None, None, None, None]","[None, None]"
2018-11-25 18:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.575,0.685,15103,5770,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-25 19:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.689,15103,5771,0.534,"[None, None, None, None, None]","[None, None]"
2018-11-25 19:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.688,15103,5771,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-25 19:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15103,5771,0.534,"[None, None, None, None, None]","[None, None]"
2018-11-25 20:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.687,15103,5771,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 20:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.689,15103,5771,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 20:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.683,15104,5772,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 21:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.682,15104,5772,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 21:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.575,0.678,15104,5772,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 21:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.685,15104,5772,0.532,"[None, None, None, None, None]","[None, None]"
2018-11-25 22:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.573,0.676,15104,5772,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-25 22:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.685,15104,5772,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-25 22:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15104,5773,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-25 23:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5773,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-25 23:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5773,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-26 00:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5773,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-26 00:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5774,0.538,"[None, None, None, None, None]","[None, None]"
2018-11-26 00:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5774,0.54,"[None, None, None, None, None]","[None, None]"
2018-11-26 01:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5774,0.543,"[None, None, None, None, None]","[None, None]"
2018-11-26 01:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5774,0.54,"[None, None, None, None, None]","[None, None]"
2018-11-26 01:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15105,5774,0.543,"[None, None, None, None, None]","[None, None]"
2018-11-26 02:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.585,0.695,15106,5775,0.542,"[None, None, None, None, None]","[None, None]"
2018-11-26 02:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.578,0.695,15106,5775,0.548,"[None, None, None, None, None]","[None, None]"
2018-11-26 02:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.582,0.697,15106,5775,0.545,"[None, None, None, None, None]","[None, None]"
2018-11-26 03:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15106,5775,0.544,"[None, None, None, None, None]","[None, None]"
2018-11-26 03:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15106,5775,0.545,"[None, None, None, None, None]","[None, None]"
2018-11-26 03:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15106,5776,0.544,"[None, None, None, None, None]","[None, None]"
2018-11-26 04:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15106,5776,0.543,"[None, None, None, None, None]","[None, None]"
2018-11-26 04:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15106,5776,0.541,"[None, None, None, None, None]","[None, None]"
2018-11-26 04:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5776,0.538,"[None, None, None, None, None]","[None, None]"
2018-11-26 05:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5776,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-26 05:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5777,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-26 05:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5777,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-26 06:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5777,0.533,"[None, None, None, None, None]","[None, None]"
2018-11-26 06:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5777,0.535,"[None, None, None, None, None]","[None, None]"
2018-11-26 06:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.58,0.69,15107,5777,0.537,"[None, None, None, None, None]","[None, None]"
2018-11-26 07:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.569,0.679,15107,5778,0.543,"[None, None, None, None, None]","[None, None]"
2018-11-26 07:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.842,1.068,15108,5778,0.602,"[None, None, None, None, None]","[None, None]"
2018-11-26 07:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",10737417.875,9.19,15109,5778,1073742.273,"[None, None, None, None, None]","[None, None]"
2018-11-26 08:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3067835.787,11.906,15112,5779,306784.216,"[None, None, None, None, None]","[None, None]"
2018-11-26 08:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135668.626,12.861,15115,5780,613567.454,"[None, None, None, None, None]","[None, None]"
2018-11-26 08:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.695,4.14,15117,5780,0.986,"[None, None, None, None, None]","[None, None]"
2018-11-26 09:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",9544371.489,5.676,15121,5781,954437.742,"[None, None, None, None, None]","[None, None]"
2018-11-26 09:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",12271335.686,9.386,15124,5781,1227133.945,"[None, None, None, None, None]","[None, None]"
2018-11-26 09:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.66,3.67,15128,5782,4294966.3,"[None, None, None, None, None]","[None, None]"
2018-11-26 10:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",1.07,9.07,15133,5783,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-26 10:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.322,9.695,15135,5783,0.97,"[None, None, None, None, None]","[None, None]"
2018-11-26 10:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",5368710.728,14.438,15139,5783,536871.652,"[None, None, None, None, None]","[None, None]"
2018-11-26 11:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.577,12.088,15142,5784,0.976,"[None, None, None, None, None]","[None, None]"
2018-11-26 11:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",5368709.651,9.581,15145,5785,536871.657,"[None, None, None, None, None]","[None, None]"
2018-11-26 11:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135667.716,8.864,15148,5785,613567.467,"[None, None, None, None, None]","[None, None]"
2018-11-26 12:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.456,1.123,15149,5785,0.696,"[None, None, None, None, None]","[None, None]"
2018-11-26 12:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.544,0.642,15150,5785,0.525,"[None, None, None, None, None]","[None, None]"
2018-11-26 12:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",8589934.987,0.776,15150,5785,858993.686,"[None, None, None, None, None]","[None, None]"
2018-11-26 13:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949670.906,4.59,15150,5785,4294966.362,"[None, None, None, None, None]","[None, None]"
2018-11-26 13:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135667.684,7.894,15152,5785,613567.469,"[None, None, None, None, None]","[None, None]"
2018-11-26 13:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.761,10.664,15155,5786,0.95,"[None, None, None, None, None]","[None, None]"
2018-11-26 14:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",9544371.762,7.311,15158,5786,954437.743,"[None, None, None, None, None]","[None, None]"
2018-11-26 14:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",10737417.9,7.753,15160,5787,1073742.336,"[None, None, None, None, None]","[None, None]"
2018-11-26 14:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",17179869.847,9.123,15163,5787,1717987.104,"[None, None, None, None, None]","[None, None]"
2018-11-26 15:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",4772187.788,10.946,15166,5788,477219.349,"[None, None, None, None, None]","[None, None]"
2018-11-26 15:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",1.637,10.303,15170,5788,0.987,"[None, None, None, None, None]","[None, None]"
2018-11-26 15:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",4294967.437,7.962,15172,5789,429497.531,"[None, None, None, None, None]","[None, None]"
2018-11-26 16:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",4772186.302,4.248,15174,5789,477219.359,"[None, None, None, None, None]","[None, None]"
2018-11-26 16:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",5368708.654,6.149,15176,5789,536871.668,"[None, None, None, None, None]","[None, None]"
2018-11-26 16:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.99,4.9,15178,5790,0.98,"[None, None, None, None, None]","[None, None]"
2018-11-26 17:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",10737418.299,7.891,15182,5790,1073742.322,"[None, None, None, None, None]","[None, None]"
2018-11-26 17:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",21474838.565,9.98,15184,5790,2147483.617,"[None, None, None, None, None]","[None, None]"
